date,code,fwd_ret,amt_log_20,pred,is_holdout,base_score,score,target_weight,rank
2020-06-30,600563.SH,0.036293983,-0.3287079178849193,0.2961869445610352,False,0.2961869445610352,0.2961869445610352,0.03333333333333333,16
2020-06-30,688278.SH,-0.1354444,-0.1647824316821846,0.29491064792132626,False,0.29491064792132626,0.29491064792132626,0.03333333333333333,17
2020-06-30,603298.SH,0.19047618,-0.9898479650099149,0.2938420149164482,False,0.2938420149164482,0.2938420149164482,0.03333333333333333,18
2020-06-30,603568.SH,-0.041979015,-0.8413246923567358,0.28927040167591334,False,0.28927040167591334,0.28927040167591334,0.03333333333333333,19
2020-06-30,603288.SH,0.19556308,0.24582418007770843,0.289132759030654,False,0.289132759030654,0.289132759030654,0.03333333333333333,20
2020-06-30,603816.SH,0.16348946,-0.5031752683157293,0.28404336909757993,False,0.28404336909757993,0.28404336909757993,0.03333333333333333,21
2020-06-30,603160.SH,-0.031733036,1.5742498231199131,0.2830692676251967,False,0.2830692676251967,0.2830692676251967,0.03333333333333333,22
2020-06-30,002837.SZ,0.00938344,-1.6785727999743232,0.2828749010966274,False,0.2828749010966274,0.2828749010966274,0.03333333333333333,23
2020-06-30,300454.SZ,0.106603146,0.4878402946725536,0.2781729075237011,False,0.2781729075237011,0.2781729075237011,0.03333333333333333,24
2020-06-30,601799.SH,0.15305197,-0.2142064776497472,0.2723081213101169,False,0.2723081213101169,0.2723081213101169,0.03333333333333333,25
2020-06-30,000661.SZ,0.15925884,1.7102820563691636,0.2654297374928573,False,0.2654297374928573,0.2654297374928573,0.03333333333333333,26
2020-06-30,300627.SZ,0.29270828,-0.2029361034293434,0.265206646831355,False,0.265206646831355,0.265206646831355,0.03333333333333333,27
2020-06-30,300003.SZ,0.23421216,1.1760574295883843,0.2627823281458123,False,0.2627823281458123,0.2627823281458123,0.03333333333333333,28
2020-06-30,600570.SH,0.027928114,1.5787454507109966,0.26228476489269137,False,0.26228476489269137,0.26228476489269137,0.03333333333333333,29
2020-06-30,600763.SH,0.09848809,0.5533256615713383,0.2622204777928561,False,0.2622204777928561,0.2622204777928561,0.03333333333333333,30
2020-07-31,300857.SZ,0.87753224,,2.203654779866091,False,2.203654779866091,2.203654779866091,0.03333333333333333,1
2020-07-31,601456.SH,1.5527952,,1.6131249698552435,False,1.6131249698552435,1.6131249698552435,0.03333333333333333,2
2020-07-31,002837.SZ,-0.1102258,-1.7951448731830628,0.6593107045685329,False,0.6593107045685329,0.6593107045685329,0.03333333333333333,3
2020-07-31,300033.SZ,0.15491652,1.324177842763148,0.5716168013240198,False,0.5716168013240198,0.5716168013240198,0.03333333333333333,4
2020-07-31,603501.SH,-0.16240132,0.6673970093455454,0.5467513648040973,False,0.5467513648040973,0.5467513648040973,0.03333333333333333,5
2020-07-31,300620.SZ,-0.10071039,-0.8358383866412963,0.5253742906496516,False,0.5253742906496516,0.5253742906496516,0.03333333333333333,6
2020-07-31,000739.SZ,0.13537908,-0.2223822150059727,0.5082110561084136,False,0.5082110561084136,0.5082110561084136,0.03333333333333333,7
2020-07-31,603179.SH,0.33413076,-1.6854074024056633,0.4728269403027572,False,0.4728269403027572,0.4728269403027572,0.03333333333333333,8
2020-07-31,300760.SZ,0.00545156,1.3946665622792036,0.4416066605971089,False,0.4416066605971089,0.4416066605971089,0.03333333333333333,9
2020-07-31,002821.SZ,0.25500453,0.6190917934870803,0.43897398121930964,False,0.43897398121930964,0.43897398121930964,0.03333333333333333,10
2020-07-31,600519.SH,0.08032906,2.588258600722232,0.42680819068320286,False,0.42680819068320286,0.42680819068320286,0.03333333333333333,11
2020-07-31,600601.SH,0.0,-0.577653001701479,0.40241354473435836,False,0.40241354473435836,0.40241354473435836,0.03333333333333333,12
2020-07-31,300142.SZ,-0.28975886,1.8882533240140493,0.4024086068400046,False,0.4024086068400046,0.4024086068400046,0.03333333333333333,13
2020-07-31,002850.SZ,0.06497252,-0.5476925637417335,0.3917880939261659,False,0.3917880939261659,0.3917880939261659,0.03333333333333333,14
2020-07-31,300015.SZ,0.14721811,1.007967978301837,0.3845791450369464,False,0.3845791450369464,0.3845791450369464,0.03333333333333333,15
2020-07-31,600998.SH,-0.13071889,-1.6051962240784976,0.3842585442656216,False,0.3842585442656216,0.3842585442656216,0.03333333333333333,16
2020-07-31,603816.SH,0.15634549,-0.6846745962563537,0.3821728037506264,False,0.3821728037506264,0.3821728037506264,0.03333333333333333,17
