trade_date,wind_code,close,volume,amt
2020-03-25,06823.HK,6.1957334477389,20527037,207563855.0
2020-03-26,06823.HK,6.4288402507231,27705633,285769928.0
2020-03-27,06823.HK,6.5760655999763,18210166,195388451.0
2020-03-30,06823.HK,6.4043026925142,10297257,108017426.0
2020-03-31,06823.HK,6.4779153671408,16932493,178410501.0
2020-04-01,06823.HK,6.5515280417674,11446663,121350988.0
2020-04-02,06823.HK,6.9809353104226,24529921,274550826.0
2020-04-03,06823.HK,7.0790855432581,13112091,150090315.0
2020-04-06,06823.HK,7.3121923462423,18440346,218047696.0
2020-04-07,06823.HK,7.3121923462423,9115753,108027198.0
2020-04-08,06823.HK,7.1404294387802,11317264,132755165.0
2020-04-09,06823.HK,7.2876547880334,6141317,72755014.0
2020-04-14,06823.HK,7.3367299044512,12102419,144071458.0
2020-04-15,06823.HK,7.3244611253467,16136840,192572737.0
2020-04-16,06823.HK,7.275386008929,10227740,121619016.0
2020-04-17,06823.HK,7.3735362417645,13522691,162261164.0
2020-04-20,06823.HK,7.3735362417645,5461414,65413101.0
2020-04-21,06823.HK,7.2631172298246,7893239,93550951.0
2020-04-22,06823.HK,7.3735362417645,11775319,140548302.0
2020-04-23,06823.HK,7.3735362417645,11337653,135786033.0
2020-04-24,06823.HK,7.4226113581822,10319001,124505395.0
2020-04-27,06823.HK,7.6066430447487,16858803,207003299.0
2020-04-28,06823.HK,7.6189118238532,18788729,232968868.0
2020-04-29,06823.HK,7.643449382062,11245997,139706147.0
2020-05-04,06823.HK,7.6679869402709,14232280,175869332.0
2020-05-05,06823.HK,7.6311806029576,6139078,76308968.0
2020-05-06,06823.HK,7.7293308357931,12954939,163372926.0
2020-05-07,06823.HK,7.7047932775842,10718244,134850571.0
2020-05-08,06823.HK,7.7661371731064,12850766,162804314.0
2020-05-11,06823.HK,7.8888249641507,12687739,162681560.0
2020-05-12,06823.HK,7.6760242907439,15980900,194283001.0
2020-05-13,06823.HK,7.6253574637423,12415714,149761182.0
2020-05-14,06823.HK,7.5240238097391,12298246,146457462.0
2020-05-15,06823.HK,7.4860236894879,12566864,148618577.0
2020-05-18,06823.HK,7.5746906367407,6571040,78421715.0
2020-05-19,06823.HK,7.5873573434911,10447468,125261589.0
2020-05-20,06823.HK,7.5620239299903,8171138,97627018.0
2020-05-21,06823.HK,7.4480235692367,6894640,81721613.0
2020-05-22,06823.HK,7.1946894342286,21810494,248639153.0
2020-05-25,06823.HK,7.2960230882318,12473397,141163978.0
2020-05-26,06823.HK,7.3846900354847,6690198,77824548.0
2020-05-27,06823.HK,7.3593566219839,9688029,112278866.0
2020-05-28,06823.HK,7.1566893139774,10488020,118789789.0
2020-05-29,06823.HK,6.9793554194718,46658000,519832481.0
2020-06-01,06823.HK,7.1693560207278,32610624,368720075.0
2020-06-02,06823.HK,7.1946894342286,25673332,290778201.0
2020-06-03,06823.HK,7.5240238097391,20914060,244582156.0
2020-06-04,06823.HK,7.3466899152335,13797291,159997035.0
2020-06-05,06823.HK,7.3340232084831,8519500,98564377.0
2020-06-08,06823.HK,7.3593566219839,9560240,111050540.0
2020-06-09,06823.HK,7.4606902759871,9282061,108801009.0
2020-06-10,06823.HK,7.3973567422351,5695144,66632686.0
