date,code,amt_log_20,pred,is_holdout,base_score,blend_raw,score,fwd_ret,label_start,label_end,target_weight,rank
2024-09-30,00087.HK,-1.4425105969465348,1.6865585150942761,False,1.2352390284581687,0.9832395173080898,1.6865585150942761,-0.016791463,2024-10-02,2024-11-01,0.06666666666666667,9
2024-09-30,00939.HK,2.3635888439897386,1.6657265112512627,False,1.642173214748058,0.9483845020371053,1.6657265112512627,0.0065317154,2024-10-02,2024-11-01,0.06666666666666667,10
2024-09-30,01398.HK,2.172706060999622,1.6473799842783974,False,1.7924463081788864,0.9606735511364985,1.6473799842783974,-0.018605411,2024-10-02,2024-11-01,0.06666666666666667,11
2024-09-30,03618.HK,-0.31047319981705657,1.5960761042944718,False,1.3084781887030181,0.9757812467266381,1.5960761042944718,0.038437486,2024-10-02,2024-11-01,0.06666666666666667,12
2024-09-30,03360.HK,-0.23966941409855258,1.556007960253401,False,1.6982755399504945,1.0,1.556007960253401,-0.069485664,2024-10-02,2024-11-01,0.06666666666666667,13
2024-09-30,02666.HK,-0.5407800900124802,1.5390606466608099,False,1.1648174616077283,1.0,1.5390606466608099,-0.057034254,2024-10-02,2024-11-01,0.06666666666666667,14
2024-09-30,06666.HK,-0.721592383616553,1.5216803024706107,False,1.7023708406276585,1.0,1.5216803024706107,-0.3135593,2024-10-02,2024-11-01,0.06666666666666667,15
2024-10-31,00939.HK,2.1114866705766007,2.576453695927755,False,3.5107341771074516,0.9725894629811154,2.576453695927755,-0.04058516,2024-11-01,2024-12-02,0.06666666666666667,1
2024-10-31,01398.HK,1.8600578927188083,2.558893541796139,False,3.325340775413392,0.962789136308392,2.558893541796139,-0.029485226,2024-11-01,2024-12-02,0.06666666666666667,2
2024-10-31,00941.HK,1.965742184164468,2.2424631023746384,False,2.853686127008352,0.9237236711658692,2.2424631023746384,0.009776711,2024-11-01,2024-12-02,0.06666666666666667,3
2024-10-31,03988.HK,1.5063374937251472,2.229346130660063,False,3.3857062161131593,0.9461478266664182,2.229346130660063,-0.031923234,2024-11-01,2024-12-02,0.06666666666666667,4
2024-10-31,00570.HK,0.7667689529680537,2.1895903410162267,False,3.3769825743164574,0.5372500225525048,2.1895903410162267,-0.07499677,2024-11-01,2024-12-02,0.06666666666666667,5
2024-10-31,01030.HK,0.02072842997468118,1.895530021392942,False,2.0469163085750743,0.7366770728776075,1.895530021392942,-0.15966392,2024-11-01,2024-12-02,0.06666666666666667,6
2024-10-31,00005.HK,1.6827136562712797,1.8935100831817513,False,2.393480938453066,1.0,1.8935100831817513,0.024271846,2024-11-01,2024-12-02,0.06666666666666667,7
2024-10-31,09698.HK,-0.5870950592925895,1.7772961926786985,False,1.120484192737382,0.9274725442404276,1.7772961926786985,-0.084210515,2024-11-01,2024-12-02,0.06666666666666667,8
2024-10-31,00019.HK,-0.3263620993084973,1.6969704698833108,False,2.4410375942431655,0.9085866286577833,1.6969704698833108,-0.0075706244,2024-11-01,2024-12-02,0.06666666666666667,9
2024-10-31,06088.HK,0.07040748762602173,1.5664949042938656,False,1.1200216328148078,0.7104557860098024,1.5664949042938656,0.339921,2024-11-01,2024-12-02,0.06666666666666667,10
2024-10-31,00083.HK,-0.6146162514281713,1.5592390988193094,False,2.1855641838157527,0.8957415196859192,1.5592390988193094,-0.010241866,2024-11-01,2024-12-02,0.06666666666666667,11
2024-10-31,03360.HK,-0.6061063475437999,1.529701366775729,False,1.361127193600964,0.8780105613048503,1.529701366775729,-0.041885495,2024-11-01,2024-12-02,0.06666666666666667,12
2024-10-31,01308.HK,-0.15577206731060544,1.5266358928917745,False,1.4206634354410124,0.9401719685596335,1.5266358928917745,-0.06996727,2024-11-01,2024-12-02,0.06666666666666667,13
2024-10-31,02388.HK,0.5456136234372636,1.5234717693970015,False,1.6747474044232082,0.9769218966960831,1.5234717693970015,-0.06614494,2024-11-01,2024-12-02,0.06666666666666667,14
2024-10-31,06855.HK,-0.26128843253692463,1.4995557927998007,False,0.5344065590797461,0.9056603788674092,1.4995557927998007,-0.04983014,2024-11-01,2024-12-02,0.06666666666666667,15
2024-11-29,00939.HK,2.1623209965698313,3.2941116182945094,False,3.077489059481567,0.9405261128581299,3.2941116182945094,0.056746483,2024-12-02,2025-01-02,0.06666666666666667,1
2024-11-29,01398.HK,1.9911707261855787,3.0523354208160978,False,2.7793300662188036,0.9306211358288642,3.0523354208160978,0.08439708,2024-12-02,2025-01-02,0.06666666666666667,2
2024-11-29,03988.HK,1.7982815392729752,2.989421271881328,False,2.5931363276494963,0.9256395932862089,2.989421271881328,0.071452975,2024-12-02,2025-01-02,0.06666666666666667,3
2024-11-29,00005.HK,1.68045196794733,2.562308212437088,False,2.7311354864211097,1.0,2.562308212437088,0.043419003,2024-12-02,2025-01-02,0.06666666666666667,4
2024-11-29,00941.HK,1.922644684818305,2.415462145481409,False,1.9772381639544663,0.9347128228670353,2.415462145481409,0.045642257,2024-12-02,2025-01-02,0.06666666666666667,5
2024-11-29,00570.HK,0.23626854985921167,2.3629037200910443,False,1.3488248658656312,0.49887338206763604,2.3629037200910443,0.013536215,2024-12-02,2025-01-02,0.06666666666666667,6
2024-11-29,00019.HK,-0.2957490093870048,2.069998398666388,False,1.6989592030896103,0.8905116404538851,2.069998398666388,0.061022162,2024-12-02,2025-01-02,0.06666666666666667,7
2024-11-29,01288.HK,1.3190733494095839,2.025300132625146,False,1.8725398260514443,0.9580373781250753,2.025300132625146,0.08631313,2024-12-02,2025-01-02,0.06666666666666667,8
2024-11-29,00087.HK,-1.84817749532438,1.8645090594158922,False,2.5979846642463493,0.9332115791247877,1.8645090594158922,0.06538606,2024-12-02,2025-01-02,0.06666666666666667,9
2024-11-29,00083.HK,-0.3458021051115566,1.8564307177604915,False,1.5272972517052306,0.8773225459596945,1.8564307177604915,0.009050846,2024-12-02,2025-01-02,0.06666666666666667,10
2024-11-29,01381.HK,-1.5272899741178203,1.8309807963934235,False,1.7992625098007398,0.9716156950640898,1.8309807963934235,0.013333321,2024-12-02,2025-01-02,0.06666666666666667,11
2024-11-29,09956.HK,-1.8446639496639996,1.816878787849478,False,2.0845259199151562,0.8877995596416969,1.816878787849478,-0.07440102,2024-12-02,2025-01-02,0.06666666666666667,12
2024-11-29,00683.HK,-1.1852891548087394,1.720969714664213,False,1.928208304279496,0.883352166385784,1.720969714664213,-0.019205093,2024-12-02,2025-01-02,0.06666666666666667,13
2024-11-29,02016.HK,-1.0062733041529686,1.6627123273879938,False,1.7050198096276081,0.9187799977120061,1.6627123273879938,0.0,2024-12-02,2025-01-02,0.06666666666666667,14
2024-11-29,06823.HK,-0.3136047979210522,1.6466759527655186,False,1.6160595624855705,0.9227100027678647,1.6466759527655186,-0.0072538853,2024-12-02,2025-01-02,0.06666666666666667,15
2024-12-31,00939.HK,2.2913971479772792,2.9561084618641633,False,2.8347278642467595,0.9984688676531678,2.9561084618641633,0.04471326,2025-01-02,2025-02-03,0.06666666666666667,1
2024-12-31,01398.HK,2.092672205222462,2.6951240625164856,False,2.6109180588141676,1.0,2.6951240625164856,0.08865905,2025-01-02,2025-02-03,0.06666666666666667,2
