date,market,rank,code,name,score,selected,target_weight
2026-09-08,hk2,303,02858.HK,易鑫集团,-0.5665971377257977,False,0.0
2026-09-08,hk2,304,00667.HK,中国东方教育,-0.5722380649747738,False,0.0
2026-09-08,hk2,305,09698.HK,万国数据-SW,-0.5773137254449092,False,0.0
2026-09-08,hk2,306,02517.HK,锅圈,-0.5829520467860301,False,0.0
2026-09-08,hk2,307,03931.HK,中创新航,-0.5890720292642941,False,0.0
2026-09-08,hk2,308,02186.HK,绿叶制药,-0.5974683954116433,False,0.0
2026-09-08,hk2,309,06808.HK,高鑫零售,-0.6013500288461752,False,0.0
2026-09-08,hk2,310,00017.HK,新世界发展,-0.6057835459405209,False,0.0
2026-09-08,hk2,311,02473.HK,喜相逢集团,-0.6151436876487835,False,0.0
2026-09-08,hk2,312,00512.HK,远大医药,-0.6198471314756322,False,0.0
2026-09-08,hk2,313,00697.HK,首程控股,-0.6415136835207675,False,0.0
2026-09-08,hk2,314,00425.HK,敏实集团,-0.6416377239963861,False,0.0
2026-09-08,hk2,315,02039.HK,中集集团,-0.6516858849211942,False,0.0
2026-09-08,hk2,316,01788.HK,国泰君安国际,-0.6592835723625912,False,0.0
2026-09-08,hk2,317,09899.HK,网易云音乐,-0.6592942288650537,False,0.0
2026-09-08,hk2,318,06060.HK,众安在线,-0.6649161171328912,False,0.0
2026-09-08,hk2,319,00241.HK,阿里健康,-0.6747850562557265,False,0.0
2026-09-08,hk2,320,02196.HK,复星医药,-0.6953147621258697,False,0.0
2026-09-08,hk2,321,00666.HK,瑞浦兰钧,-0.6960225457467757,False,0.0
2026-09-08,hk2,322,00880.HK,澳博控股,-0.7097913134781035,False,0.0
2026-09-08,hk2,323,09985.HK,卫龙美味,-0.755114114178963,False,0.0
2026-09-08,hk2,324,00881.HK,中升控股,-0.7613231864064314,False,0.0
2026-09-08,hk2,325,06088.HK,FIT HON TENG,-0.7759180897713065,False,0.0
2026-09-08,hk2,326,06618.HK,京东健康,-0.7955903888023808,False,0.0
2026-09-08,hk2,327,00753.HK,中国国航,-0.8141258907621447,False,0.0
2026-09-08,hk2,328,02331.HK,李宁,-0.8147065087642402,False,0.0
2026-09-08,hk2,329,03633.HK,中裕能源,-0.8185882927406034,False,0.0
2026-09-08,hk2,330,09866.HK,蔚来-SW,-0.8190797679396373,False,0.0
2026-09-08,hk2,331,02333.HK,长城汽车,-0.8197261155672705,False,0.0
2026-09-08,hk2,332,03692.HK,翰森制药,-0.8337765063235614,False,0.0
2026-09-08,hk2,333,01415.HK,高伟电子,-0.8574552766600329,False,0.0
2026-09-08,hk2,334,00467.HK,联合能源集团,-0.8583795704893656,False,0.0
2026-09-08,hk2,335,00136.HK,中国儒意,-0.8705963978313899,False,0.0
2026-09-08,hk2,336,01428.HK,耀才证券金融,-0.8761538708359847,False,0.0
2026-09-08,hk2,337,01024.HK,快手-W,-0.879494389344823,False,0.0
2026-09-08,hk2,338,01060.HK,大麦娱乐,-0.8927521648123183,False,0.0
2026-09-08,hk2,339,00780.HK,同程旅行,-0.8935599189300774,False,0.0
